structure,in_legacy,split,legacy_test_split
4hlz_K0-L0,True,train,False
5c2b_H0-H1,True,train,False
5cba_A0-B0,True,train,False
5cba_C0-D0,True,train,False
5c6w_H0-H1,True,test,False
5c6w_J0-J1,True,unassigned,False
5cbe_A0-B0,True,unassigned,False
5cbe_C0-D0,True,unassigned,False
5c8j_A0-B0,True,train,False
5c8j_E0-F0,True,train,False
5c8j_G0-H0,True,train,False
5c8j_C0-D0,True,train,False
5cck_H0-L0,True,train,False
5cd3_G0-H0,True,train,False
5cd3_A0-B0,True,train,False
5cd3_C0-D0,True,train,False
5cd3_E0-F0,True,train,False
5cd5_C0-D0,True,train,False
5cex_D0-C0,True,train,False
5cex_B0-A0,True,train,False
5cgy_C0-D0,True,train,False
5cgy_H0-L0,True,train,False
5chn_A0-B0,True,test,False
5chn_H0-L0,True,unassigned,False
3hr5_H0-L0,True,train,False
3hr5_B0-A0,True,train,False
3hr5_I0-P0,True,train,False
3hr5_J0-Q0,True,train,False
3i02_D0-C0,True,train,False
3i02_B0-A0,True,train,False
3i2c_H0-L0,True,train,False
3idx_H0-L0,True,train,False
3idy_H0-L0,True,train,False
3idy_B0-C0,True,train,False
3iet_B0-A0,True,train,False
3iet_D0-C0,True,train,False
3if1_B0-A0,True,train,False
3if1_D0-C0,True,train,False
6h2y_H0-L0,True,train,False
6h5n_C0-B0,True,unassigned,False
6h5n_F0-E0,True,unassigned,False
6e63_H0-L0,True,unassigned,False
6e63_B0-C0,True,unassigned,False
6e64_H0-L0,True,unassigned,False
6e64_A0-B0,True,unassigned,False
6e65_H0-L0,True,test,False
6e62_H0-L0,True,unassigned,False
6e62_B0-C0,True,unassigned,False
6hga_H0-L0,True,train,False
6hgu_A0-B0,True,train,False
6hgu_H0-L0,True,train,False
6hhc_H0-L0,True,train,False
5fcu_H0-L0,True,train,False
4rfe_H0-L0,True,train,False
4rfe_C0-D0,True,train,False
4rfe_E0-F0,True,train,False
4rfe_A0-B0,True,train,False
4rfn_H0-L0,True,train,False
4rfn_B0-C0,True,train,False
5i1h_H0-L0,True,train,False
5i9q_H0-L0,True,train,False
5i9q_B0-C0,True,train,False
5itb_H0-L0,True,valid,False
5j74_A0-A1,True,train,False
5j74_B0-B1,True,train,False
5j75_B0-B1,True,train,False
5j75_A0-A1,True,train,False
6bpc_B0-C0,True,train,False
6bpc_E0-F0,True,train,False
6bpb_A0-B0,True,train,False
6btj_A0-B0,True,train,False
6btj_H0-L0,True,train,False
6mlm_F0-G0,True,train,False
6mlm_K0-L0,True,train,False
6mlm_E0-I0,True,train,False
6gfe_K0-M0,True,valid,False
6gfe_H0-L0,True,unassigned,False
6gff_N0-M0,True,train,False
6gff_L0-K0,True,train,False
6ghg_H0-L0,True,train,False
6ghg_A0-B0,True,train,False
6lfx_A1-A0,False,train,False
6lfw_A1-A0,False,train,False
6lfv_A1-A0,False,train,False
6w5d_H0-L0,False,valid,False
6w5d_A0-B0,False,unassigned,False
6w7s_H0-L0,True,train,False
7c95_D0-C0,True,train,False
7c95_B0-A0,True,train,False
7c94_B0-A0,True,train,False
7c94_E0-D0,True,train,False
7k9h_H0-L0,False,train,False
7k9i_H0-L0,False,train,False
7k9j_H0-L0,False,train,False
7k9j_I0-M0,False,train,False
7k9j_J0-N0,False,train,False
7k9k_H0-L0,False,train,False
8eqf_H0-L0,False,train,False
3tt1_I0-M0,True,train,False
3tt1_H0-L0,True,train,False
3tt3_H0-L0,True,train,False
5jyl_D0-D1,True,train,False
5jyl_B0-B1,True,train,False
5jym_D0-D1,True,train,False
5jym_B0-B1,True,train,False
6lgw_A0-B0,True,train,False
6lgw_C0-D0,True,train,False
4m43_H0-L0,True,train,False
6xsw_A0-B0,True,train,False
6xsw_D0-E0,True,train,False
6xsw_G0-I0,True,train,False
6xsw_H0-L0,True,train,False
7sg5_H0-L0,True,test,True
7sg6_H0-L0,True,test,True
6b5l_H0-L0,True,train,False
6b5m_H0-L0,True,train,False
6b5n_H0-L0,True,train,False
6b5o_H0-L0,True,train,False
7st5_h0-l0,False,train,False
7st5_H0-L0,False,train,False
7stf_H0-L0,False,train,False
7yh6_H0-L0,False,train,False
7yh7_P0-Q0,False,train,False
7yh7_S0-R0,False,train,False
7yh7_V0-U0,False,train,False
8djg_C0-D0,False,train,False
8djg_A0-B0,False,train,False
8dwa_H0-L0,False,train,False
8f6o_A0-B0,False,train,False
4ocr_H0-L0,True,train,False
5y2k_A0-B0,True,train,False
5y2k_C0-D0,True,train,False
5y2k_E0-F0,True,train,False
5y2k_G0-H0,True,train,False
6j9o_H0-L0,True,train,False
5y2l_I0-J0,True,train,False
6k7o_B0-C0,True,train,False
6k7o_D0-E0,True,train,False
6k7o_F0-G0,True,train,False
6k7o_H0-L0,True,train,False
6m3b_C0-B0,True,test,False
7eyc_A0-B0,False,train,False
7eyc_H0-L0,False,train,False
7r8u_HHH0-LLL0,False,valid,False
7wue_E0-F0,False,train,False
7wue_C0-D0,False,train,False
7xs8_A0-L0,False,train,False
7xsb_H0-L0,False,train,False
7xsb_D0-F0,False,train,False
7xsb_G0-I0,False,train,False
7xsb_J0-K0,False,train,False
7yv1_H0-L0,False,train,False
8g4m_J0-K0,False,train,False
8g4m_D0-E0,False,train,False
8g4m_H0-L0,False,train,False
6s5a_H0-L0,True,train,False
6s8d_H0-L0,True,train,False
6s8d_P0-O0,True,train,False
6s8d_Y0-U0,True,train,False
6s8i_H0-L0,True,train,False
6s8i_P0-O0,True,train,False
6s8i_Y0-U0,True,train,False
6s8j_H0-L0,True,train,False
6s8j_P0-O0,True,train,False
6s8j_Y0-U0,True,train,False
6sf6_A0-B0,True,train,False
6sf6_H0-L0,True,train,False
6snc_H0-L0,True,train,False
6snc_B0-A0,True,train,False
6snd_B0-A0,True,train,False
6snd_H0-L0,True,train,False
6sni_H0-L0,True,train,False
6ss2_HHH0-LLL0,True,train,False
6srx_HHH0-LLL0,False,train,False
6srx_III0-MMM0,False,train,False
6svl_A0-B0,True,train,False
6svl_K0-M0,True,train,False
6svl_O0-P0,True,train,False
6svl_D0-E0,True,train,False
6svl_G0-I0,True,train,False
6svl_H0-L0,True,train,False
6sxi_A0-B0,True,train,False
6t3j_F0-G0,True,train,False
6t3j_A0-B0,True,train,False
6t3j_H0-I0,True,train,False
6t3j_C0-D0,True,train,False
6wla_H20-L20,False,train,False
6wla_H10-L10,False,train,False
6wla_H30-L30,False,train,False
4m7j_H0-L0,True,train,False
4m7z_B0-C0,True,train,False
4m7z_H0-L0,True,train,False
4m93_H0-L0,True,train,False
4m93_B0-C0,True,train,False
4ma1_B0-C0,True,train,False
4ma1_E0-F0,True,train,False
4ma1_H0-L0,True,train,False
4mxv_F0-E0,True,train,False
4mxv_H0-L0,True,train,False
4mxv_Y0-X0,True,train,False
7msq_H0-L0,False,valid,False
7msq_D0-E0,False,unassigned,False
7mu4_H0-L0,False,train,False
7t9m_H0-L0,False,train,False
8w85_E0-F0,False,train,False
8w85_A0-B0,False,train,False
1e6j_H0-L0,True,train,False
1e6o_H0-L0,True,train,False
1qok_A0-A1,True,train,False
4liq_H0-L0,True,train,False
4lvh_E0-F0,True,train,False
4lvh_K0-L0,True,train,False
4lvh_B0-C0,True,train,False
4lvh_H0-I0,True,train,False
4qxt_A0-B0,True,train,False
4qy8_A0-B0,True,train,False
4qyo_A0-B0,True,train,False
4r3s_A0-B0,True,train,False
5b71_D0-C0,True,train,False
5b71_B0-A0,True,train,False
5cp3_H0-A0,True,train,False
5cp7_H0-A0,True,train,False
5cp7_B0-C0,True,train,False
5cp7_D0-E0,True,train,False
5cp7_F0-G0,True,train,False
5do2_C0-D0,True,train,False
5do2_H0-L0,True,train,False
5it2_H0-L0,True,valid,False
5ysl_A0-B0,True,train,False
5ysl_C0-D0,True,train,False
5ysl_E0-F0,True,train,False
5ysl_G0-H0,True,train,False
6ca6_H0-L0,True,train,False
6ca6_B0-A0,True,train,False
7t74_H0-L0,False,train,False
6ca7_H0-L0,True,train,False
6ktr_F0-G0,True,train,False
6ktr_A0-B0,True,train,False
6kx1_A0-B0,True,train,False
6ldv_H0-L0,True,train,False
6m58_C0-D0,True,train,False
6m58_H0-L0,True,train,False
7stz_H0-L0,False,train,False
7stz_I0-M0,False,train,False
6cxy_H0-L0,True,train,False
7tow_H0-L0,False,train,False
7tow_A0-B0,False,train,False
8fdo_A0-B0,False,train,False
8cz8_D1-D0,False,train,False
8cz8_B1-B0,False,train,False
8dn6_E0-F0,False,train,False
8dn6_C0-D0,False,train,False
8dn7_D0-H0,False,train,False
8dn7_A0-B0,False,train,False
8guz_A0-B0,False,train,False
8guz_C0-D0,False,train,False
8gv0_A0-B0,False,train,False
8gv0_C0-D0,False,train,False
8gv0_E0-F0,False,train,False
8gv0_G0-H0,False,train,False
1eo8_H0-L0,True,train,False
1etz_B0-A0,True,train,False
1etz_H0-L0,True,train,False
1fsk_C0-B0,True,train,False
1fsk_F0-E0,True,train,False
1fsk_I0-H0,True,train,False
1fsk_L0-K0,True,train,False
8esv_H0-L0,False,train,False
6bdz_H0-L0,True,train,False
8j7v_E0-C0,False,train,False
8j7v_F0-D0,False,train,False
8j7w_E0-C0,False,train,False
8j7w_F0-D0,False,train,False
8j7t_E0-C0,False,train,False
8j7t_F0-D0,False,train,False
8j7x_E0-C0,False,train,False
8j7x_F0-D0,False,train,False
8j80_E0-C0,False,train,False
8j80_F0-D0,False,train,False
8j7y_E0-C0,False,train,False
8j7y_F0-D0,False,train,False
8j7u_E0-C0,False,train,False
8j7u_F0-D0,False,train,False
8szy_C0-D0,False,train,False
8szy_A0-B0,False,train,False
8szy_I0-M0,False,train,False
8szy_H0-L0,False,train,False
7wwm_H0-L0,False,train,False
7wwm_I0-M0,False,train,False
7wwm_J0-N0,False,train,False
8bk2_H0-L0,False,train,False
8bk2_D0-E0,False,train,False
8bk2_F0-G0,False,train,False
8d01_H0-L0,False,train,False
8d01_A0-B0,False,train,False
8f2j_A0-B0,False,train,False
8f2j_D0-F0,False,train,False
8f2j_H0-L0,False,train,False
8f2j_I0-J0,False,train,False
8smt_A0-B0,False,train,False
8smt_D0-F0,False,train,False
8smt_H0-L0,False,train,False
8smt_I0-J0,False,train,False
8gbw_H0-L0,False,valid,False
8gpk_A0-B0,False,train,False
8gpk_C0-D0,False,train,False
8gs9_H0-K0,False,train,False
8gsd_H0-L0,False,train,False
8gsc_H0-L0,False,train,False
8hec_G0-F0,False,train,False
8hec_E0-D0,False,train,False
8hec_I0-H0,False,train,False
8j7e_C0-D0,False,train,False
8j7e_A0-B0,False,train,False
8ol9_B0-A0,False,train,False
6x1w_H0-L0,True,train,False
7mw6_D0-E0,False,train,False
7mw6_H0-L0,False,train,False
7mw6_F0-G0,False,train,False
7mw5_H0-L0,False,train,False
7mw5_F0-G0,False,train,False
7mw5_D0-E0,False,train,False
7t92_H0-L0,False,train,False
7ucg_D0-E0,False,train,False
7ucg_C0-F0,False,train,False
7ucg_N0-O0,False,train,False
7ugn_G0-J0,False,train,False
7ugn_H0-K0,False,train,False
7ugn_I0-L0,False,train,False
7ugq_G0-J0,False,train,False
7ugq_H0-K0,False,train,False
7ugq_I0-L0,False,train,False
7uov_H0-L0,False,train,False
7uov_D0-E0,False,train,False
7uov_F0-G0,False,train,False
8bf0_H0-L0,False,train,False
8fba_C0-D0,False,train,False
8fba_A0-B0,False,train,False
7fab_H0-L0,True,train,False
7qt3_C0-D0,False,train,False
7qt3_A0-B0,False,train,False
7qt4_A0-B0,False,train,False
7qti_G0-H0,False,train,False
7qti_B0-C0,False,train,False
7qti_I0-J0,False,train,False
7qti_F0-E0,False,train,False
7qu1_A0-B0,True,test,True
7qu2_A0-B0,False,train,False
7quh_H0-L0,False,train,False
2fjh_B0-A0,True,train,False
2fjh_H0-L0,True,train,False
2fl5_H0-L0,True,train,False
2fl5_B0-A0,True,train,False
2fl5_D0-C0,True,train,False
2fl5_F0-E0,True,train,False
2g2r_B0-A0,True,train,False
2g2r_H0-L0,True,train,False
2g5b_B0-A0,True,train,False
2g5b_D0-C0,True,train,False
2g5b_F0-E0,True,train,False
2g5b_H0-G0,True,train,False
2g60_H0-L0,True,train,False
2gcy_B0-A0,True,train,False
2ghw_D0-D1,True,train,False
2ghw_B0-B1,True,train,False
2gsi_B0-A0,True,train,False
2gsi_D0-C0,True,train,False
2gsi_F0-E0,True,train,False
2gsi_H0-G0,True,train,False
2h1p_H0-L0,True,train,False
8c8t_H0-K0,False,train,False
8c8t_C0-D0,False,train,False
8u4v_H0-L0,False,train,False
5jo4_A0-B0,True,train,False
5jqd_D0-A0,True,train,False
5jqd_C0-B0,True,train,False
5jo4_C0-D0,True,train,False
5jor_H0-L0,True,train,False
5jor_B0-C0,True,train,False
5jor_F0-E0,True,train,False
5jor_D0-A0,True,train,False
5jop_H0-L0,True,train,False
5jop_E0-D0,True,train,False
5jq6_H0-L0,True,train,False
5jw5_H0-L0,True,train,False
5jw5_A0-B0,True,train,False
7vgr_F0-E0,False,train,False
7vgr_D0-C0,False,train,False
7vgs_F0-E0,False,train,False
7vgs_D0-C0,False,train,False
7zf3_A0-B0,False,train,False
7zf6_H0-L0,True,test,True
3vfg_H0-L0,True,train,False
6ewb_E0-F0,True,train,False
6ewb_G0-I0,True,train,False
6ewb_H0-L0,True,train,False
6ewb_J0-K0,True,train,False
6fy0_H0-L0,True,train,False
6fy0_I0-M0,True,train,False
6fy1_Y0-Z0,True,train,False
6fy1_H0-L0,True,train,False
6fy2_H0-L0,True,train,False
6fy2_X0-Y0,True,train,False
6pzg_H0-L0,True,test,False
6pzh_H0-L0,True,train,False
6pzh_B0-A0,True,train,False
6pzw_K0-I0,True,train,False
6pzw_F0-E0,True,train,False
6pzw_J0-G0,True,train,False
6pzw_H0-L0,True,train,False
6pzy_C0-D0,True,train,False
6pzy_G0-J0,True,train,False
6pzy_H0-K0,True,train,False
6pzy_I0-L0,True,train,False
6q0h_H0-L0,True,train,False
6q0i_H0-L0,True,train,False
6q0l_H0-L0,True,train,False
6q19_H0-L0,True,train,False
6q1a_H0-L0,True,train,False
6q1k_H0-L0,True,train,False
6q1e_H0-L0,True,train,False
6q0e_H0-L0,True,train,False
6q1g_H0-L0,True,train,False
6q18_H0-L0,True,train,False
6q1j_H0-L0,True,train,False
6q0o_Z0-B0,True,train,False
6q1z_D0-C0,True,train,False
6q1z_H0-L0,True,train,False
6q23_H0-L0,True,train,False
6q23_E0-F0,True,train,False
6q23_G0-I0,True,train,False
6q23_J0-K0,True,train,False
6qcu_H0-L0,True,train,False
6qd7_H0-L0,True,train,False
6qd7_U0-P0,True,train,False
6qd7_X0-Z0,True,train,False
6qd8_W0-Z0,True,train,False
6qd8_Q0-Y0,True,train,False
6qd8_H0-L0,True,train,False
6e1k_F0-E0,False,train,False
6e1k_D0-C0,False,train,False
6e3h_H0-L0,True,train,False
6e4x_Z0-Y0,True,valid,False
6e56_G0-I0,True,test,False
6e56_H0-J0,True,unassigned,False
6jhs_E0-D0,True,train,False
6x87_K0-L0,False,train,False
6x87_M0-N0,False,train,False
6x87_I0-J0,False,train,False
6x87_G0-H0,False,train,False
6x87_E0-F0,False,train,False
6x87_C0-D0,False,train,False
6x87_A0-B0,False,train,False
6x8p_H0-L0,False,train,False
6x8q_H0-L0,False,train,False
6x8s_H0-L0,False,train,False
6x8u_H0-L0,False,train,False
7l77_H0-L0,False,valid,False
4c83_C0-D0,True,train,False
4c83_A0-B0,True,train,False
4cad_B0-A0,True,train,False
4cad_E0-D0,True,train,False
4cad_H0-G0,True,train,False
4cad_K0-J0,True,train,False
5xaj_A0-B0,True,train,False
5xaj_H0-L0,True,train,False
4cmh_B0-C0,True,train,False
4cni_H0-L0,True,train,False
4cni_A0-B0,True,train,False
4lvo_C0-B0,True,train,False
4lvn_C0-B0,True,train,False
7so9_M0-L0,False,train,False
7so9_E0-D0,False,train,False
7so9_H0-G0,False,train,False
7k43_H0-L0,False,train,False
7k43_F0-G0,False,train,False
7k43_C0-D0,False,train,False
7lxy_E0-D0,False,train,False
7lxy_F0-C0,False,train,False
7lxy_M0-K0,False,train,False
7lxz_E0-D0,True,train,False
7lxz_F0-C0,True,train,False
7lxz_M0-L0,True,train,False
7ly2_E0-D0,True,train,False
7ly2_F0-C0,True,train,False
7ly2_M0-K0,True,train,False
8dlw_C0-D0,False,train,False
8dlw_F0-G0,False,train,False
8dlw_H0-L0,False,train,False
7n8h_E0-D0,True,train,False
7n8h_H0-G0,True,train,False
7n8h_M0-L0,True,train,False
7so9_C0-B0,False,train,False
7so9_J0-I0,False,train,False
7so9_O0-N0,False,train,False
7soa_H0-L0,False,train,False
7sob_C0-B0,False,train,False
7sob_M0-L0,False,train,False
7sob_F0-E0,False,train,False
7sod_H0-L0,False,train,False
8gtq_H0-L0,False,train,False
8gtq_I0-M0,False,train,False
8gtq_J0-N0,False,train,False
7n8h_O0-N0,True,train,False
7n8h_C0-B0,True,train,False
7n8h_J0-I0,True,train,False
7n8i_H0-L0,True,train,False
7tlz_B0-A0,False,train,False
7tm0_E0-D0,False,train,False
7tm0_G0-F0,False,train,False
7tm0_I0-H0,False,train,False
7soe_B0-L0,False,train,False
7soe_E0-D0,False,train,False
7soe_H0-G0,False,train,False
7phu_B0-C0,False,train,False
7phu_D0-E0,False,train,False
6rcs_A0-B0,True,train,False
7phv_E0-F0,False,train,False
7phv_B0-C0,False,train,False
7pi3_D0-E0,False,train,False
7pi3_K0-L0,False,train,False
7pi3_R0-S0,False,train,False
7pi3_Y0-Z0,False,train,False
7phw_B0-C0,False,train,False
7phw_E0-F0,False,train,False
7pi3_a0-b0,False,train,False
7pi3_F0-G0,False,train,False
7pi3_M0-N0,False,train,False
7pi3_T0-U0,False,train,False
7pi7_E0-F0,False,train,False
7pi7_B0-C0,False,train,False
7tas_H0-L0,False,train,False
7tat_H0-L0,False,train,False
7tat_D0-E0,False,train,False
7tat_F0-G0,False,train,False
7ufq_H0-L0,False,train,False
7ufq_B0-D0,False,train,False
7lkg_A0-B0,False,train,False
7lkg_D0-E0,False,train,False
6hig_H0-L0,True,train,False
1i7z_D0-C0,True,train,False
1i7z_B0-A0,True,train,False
2fbj_H0-L0,True,train,False
2fd6_H0-L0,True,train,False
2fat_H0-L0,True,train,False
3bt2_H0-L0,True,train,False
3g5x_B0-A0,True,train,False
3g5x_D0-C0,True,train,False
3g5z_B0-A0,True,train,False
3g5v_B0-A0,True,train,False
3g5y_B0-A0,True,train,False
3g6a_H0-L0,True,train,False
3g6a_B0-A0,True,train,False
3g6d_H0-L0,True,train,False
3g6j_H0-G0,True,train,False
3g6j_F0-E0,True,train,False
3gb7_A0-B0,False,train,False
3hpl_A0-B0,False,train,False
3or6_A0-B0,False,train,False
2nlj_B0-A0,False,train,False
2p7t_A0-B0,False,train,False
1r3k_B0-A0,False,train,False
4msw_A0-B0,False,train,False
2atk_A0-B0,False,train,False
1s5h_B0-A0,False,train,False
2hfe_A0-B0,False,train,False
2hjf_A0-B0,False,train,False
2hvj_A0-B0,True,train,False
2hvk_A0-B0,False,train,False
2ih1_A0-B0,False,train,False
2ih3_A0-B0,False,train,False
2itc_A0-B0,False,train,False
2itd_A0-B0,False,train,False
1zwi_A0-B0,False,train,False
2h8p_A0-B0,False,train,False
3or7_A0-B0,False,train,False
2w0f_A0-B0,False,train,False
5vk6_A0-B0,False,train,False
5vkh_A0-B0,False,train,False
6by2_A0-B0,False,train,False
2boc_A0-B0,False,train,False
7mub_A0-B0,False,train,False
2bob_A0-B0,False,train,False
3iga_A0-B0,False,train,False
4lbe_A0-B0,False,train,False
5e1a_A0-B0,False,train,False
6by3_A0-B0,False,train,False
3stz_A0-B0,False,train,False
3stl_A0-B0,False,train,False
3f5w_A0-B0,False,train,False
3f7v_A0-B0,False,train,False
3f7y_A0-B0,False,train,False
3fb5_A0-B0,False,train,False
3fb6_A0-B0,False,train,False
3fb7_A0-B0,False,train,False
3fb8_A0-B0,False,train,False
5ec1_A0-B0,False,train,False
7mhr_A0-B0,False,train,False
7mhx_A0-B0,False,train,False
7mjt_A0-B0,False,train,False
7mk6_A0-B0,False,train,False
2hg5_A0-B0,False,train,False
2jk5_A0-B0,False,train,False
5ebw_A0-B0,False,train,False
2dwd_A0-B0,False,train,False
5j9p_A0-B0,False,train,False
5ebl_A0-B0,False,train,False
5ebm_A0-B0,False,train,False
5ec2_A0-B0,False,train,False
7sqw_A0-B0,False,train,False
6pa0_A0-B0,False,train,False
7rp0_A0-B0,False,train,False
2dwe_A0-B0,False,train,False
7m2h_A0-B0,False,train,False
7m2h_D0-E0,False,train,False
7m2i_A0-B0,False,train,False
7m2j_A0-B0,False,train,False
7mdj_A0-B0,False,train,False
1r3i_H0-L0,False,train,False
1r3j_B0-A0,False,train,False
1r3l_B0-A0,False,train,False
4lcu_A0-B0,False,train,False
6w0f_A0-B0,False,train,False
6w0g_A0-B0,False,train,False
6w0h_A0-B0,False,train,False
6w0i_A0-B0,False,train,False
6w0j_A0-B0,False,train,False
5vke_A0-B0,False,train,False
4uuj_A0-B0,False,train,False
6nfu_A0-B0,False,train,False
6nfv_A0-B0,False,train,False
6w0a_A0-B0,False,train,False
3gbm_H0-L0,True,train,False
3gbm_I0-M0,True,train,False
3gbn_H0-L0,True,train,False
8f38_D0-G0,False,train,False
8f38_E0-H0,False,train,False
8f38_F0-I0,False,train,False
8dim_B0-C0,False,train,False
8dim_E0-F0,False,train,False
8dim_H0-I0,False,train,False
8dis_A0-C0,False,train,False
8dis_B0-G0,False,train,False
8dis_H0-L0,False,train,False
8diu_G0-C0,False,train,False
8diu_E0-F0,False,train,False
8diu_H0-I0,False,train,False
3ghe_H0-L0,True,train,False
3gi9_H0-L0,True,train,False
3gi8_H0-L0,True,train,False
3gje_H0-L0,True,train,False
3gje_B0-A0,True,train,False
3gjf_H0-L0,True,train,False
3gjf_M0-K0,True,train,False
3gk8_H0-L0,True,train,False
7m3l_H20-L20,False,train,False
7m3n_H0-L0,True,train,False
3gkw_H0-L0,True,train,False
3gkz_A0-A1,True,train,False
3gm0_A0-A1,True,train,False
4las_H0-H1,True,train,False
4laq_H0-H1,True,train,False
4lar_H0-H1,True,train,False
4gqp_H0-H1,True,train,False
3gnm_H0-L0,True,train,False
3go1_H0-L0,True,valid,False
3grw_H0-L0,True,test,False
3h0t_B0-A0,True,test,False
3h42_H0-L0,True,train,False
5oca_H0-L0,True,train,False
4k8r_H0-L0,True,train,False
3hae_H0-L0,True,train,False
3hae_I0-G0,True,train,False
3hae_O0-N0,True,train,False
3hae_T0-S0,True,train,False
3hb3_C0-D0,False,train,False
1ar1_C0-D0,False,train,False
1mqk_H0-L0,True,train,False
1qle_H0-L0,False,train,False
3ehb_C0-D0,False,train,False
3hc0_A0-B0,True,train,False
3hc0_H0-L0,True,train,False
3hc3_H0-L0,True,train,False
3hc4_H0-L0,True,train,False
3hfm_H0-L0,True,train,False
2yss_B0-A0,True,train,False
3a6c_H0-L0,True,train,False
1j1o_H0-L0,True,train,False
1j1p_H0-L0,True,train,False
1j1x_H0-L0,True,train,False
1ua6_H0-L0,False,train,False
1uac_H0-L0,False,train,False
1c08_B0-A0,True,train,False
1ic4_H0-L0,True,train,False
1ic5_H0-L0,True,train,False
1ic7_H0-L0,True,train,False
5vjo_C0-D0,True,train,False
5vjo_A0-B0,True,train,False
3a6b_H0-L0,True,train,False
2dqc_H0-L0,True,train,False
2dqd_H0-L0,True,train,False
2dqe_H0-L0,True,train,False
2dqf_E0-D0,True,train,False
2dqf_B0-A0,True,train,False
2dqg_H0-L0,True,train,False
2dqh_H0-L0,True,train,False
5ayu_H0-L0,True,train,False
3d9a_H0-L0,True,train,False
2dqi_H0-L0,True,train,False
2dqj_H0-L0,True,train,False
2eks_B0-A0,True,train,False
2eiz_B0-A0,True,train,False
6p4b_H0-L0,True,train,False
6p4b_B0-A0,True,train,False
6p4c_H0-L0,True,train,False
3a67_H0-L0,True,train,False
6p4a_H0-L0,True,train,False
8gq1_H0-L0,False,train,False
3hi1_H0-L0,True,train,False
3hi1_B0-A0,True,train,False
1u6a_H0-L0,True,train,False
3hi5_H0-L0,True,train,False
3hi6_H0-L0,True,train,False
3hi6_X0-Y0,True,train,False
3hmx_H0-L0,True,train,False
3hmw_H0-L0,True,train,False
3hns_H0-L0,False,train,False
3hnt_H0-L0,True,train,False
3hnv_H0-L0,False,train,False
4ods_H0-L0,True,train,False
5dq9_A0-B0,True,train,False
5dq9_C0-D0,True,train,False
5dq9_H0-L0,True,train,False
7sx6_H0-L0,False,train,False
7sx6_B0-C0,False,train,False
7uxl_A0-B0,False,train,False
8dk6_H0-L0,False,train,False
4web_H0-L0,False,train,False
7mww_H0-L0,False,train,False
7mwx_A0-B0,False,train,False
7mwx_E0-F0,False,train,False
8gng_H0-L0,False,train,False
8gng_Z0-Y0,False,train,False
3vga_C0-B0,True,train,False
3vg9_C0-B0,True,train,False
2otu_B0-A0,True,train,False
2otu_F0-E0,True,train,False
2otu_H0-G0,True,train,False
